class,pi_win1,pi_win2,pi_win3,pi_win4,pi_win5,pi_win6,pi_win7,pi_win8,pi_win9,pi_win10,pi_win11,thetaW_win1,thetaW_win2,thetaW_win3,thetaW_win4,thetaW_win5,thetaW_win6,thetaW_win7,thetaW_win8,thetaW_win9,thetaW_win10,thetaW_win11,tajD_win1,tajD_win2,tajD_win3,tajD_win4,tajD_win5,tajD_win6,tajD_win7,tajD_win8,tajD_win9,tajD_win10,tajD_win11,ZnS_win1,ZnS_win2,ZnS_win3,ZnS_win4,ZnS_win5,ZnS_win6,ZnS_win7,ZnS_win8,ZnS_win9,ZnS_win10,ZnS_win11,Omega_win1,Omega_win2,Omega_win3,Omega_win4,Omega_win5,Omega_win6,Omega_win7,Omega_win8,Omega_win9,Omega_win10,Omega_win11
3,0.091482255,0.113039407,0.086583278,0.087110234,0.083837721,0.102033004,0.0841318,0.084104259,0.083915142,0.085359528,0.098403372,0.097944032,0.106510565,0.095088521,0.095374072,0.090805254,0.102798401,0.081667619,0.081096516,0.080239863,0.080525414,0.087949743,0.023192421,0.149191206,0,0.00276547,0.012635004,0.081103589,0.118341036,0.125168759,0.133771458,0.147820841,0.206010216,0.093492987,0.091971065,0.080489623,0.090690811,0.083861059,0.090505125,0.091131314,0.097415561,0.087377396,0.102976027,0.090089032,0.091358377,0.081391506,0.094698538,0.089376789,0.097507773,0.083763719,0.106301554,0.089905782,0.094421488,0.088796702,0.082477773
3,0.089740288,0.080022347,0.087710014,0.070284444,0.105752977,0.075517543,0.107086791,0.103232129,0.084194579,0.100773646,0.095685241,0.091132368,0.085056877,0.089581179,0.085315408,0.102119959,0.08130817,0.097337125,0.093976215,0.087254395,0.100698035,0.086220269,0.084458446,0.06140523,0.081510764,0,0.111180937,0.055097347,0.145096929,0.144205803,0.074066107,0.092883182,0.150095256,0.086982429,0.085790628,0.093188855,0.081760552,0.090760188,0.080170642,0.098621631,0.095119344,0.086658837,0.099046157,0.101900738,0.087056049,0.081008513,0.105092989,0.092630414,0.086658393,0.094032681,0.096600478,0.094550083,0.092516921,0.091021027,0.078832452
3,0.095123757,0.089735427,0.091487915,0.089251117,0.086778102,0.085318574,0.092881021,0.083576643,0.087067984,0.087020477,0.111758984,0.091866458,0.094779296,0.0979162,0.091418328,0.090073941,0.084248263,0.089177683,0.085816715,0.090746135,0.086712973,0.097244006,0.140658765,0.017304018,0,0.05835152,0.04042417,0.10891852,0.149063218,0.054987389,0.03494348,0.096215689,0.299133232,0.086120115,0.089741497,0.094755657,0.082238672,0.086398596,0.090305876,0.093566387,0.087436221,0.088938761,0.095746543,0.104751676,0.087192437,0.089915382,0.084673517,0.085872696,0.091097895,0.093394873,0.090153644,0.086541514,0.086349332,0.10460396,0.100204749
3,0.09503389,0.094331856,0.077606654,0.09390901,0.094240756,0.089809209,0.096642023,0.059954049,0.099027594,0.109908352,0.089536608,0.099536731,0.087359365,0.087227002,0.095168762,0.085241562,0.08166777,0.087491727,0.076902713,0.100463269,0.108669755,0.090271343,0.072529292,0.124397065,0.045574001,0.085810033,0.135071871,0.132623326,0.13466817,0,0.085369837,0.096029108,0.087927296,0.088739268,0.097924453,0.084895493,0.091118238,0.100023016,0.094184075,0.100247675,0.08045037,0.077749813,0.095327287,0.089340313,0.083071804,0.108629114,0.09968869,0.075564284,0.088032006,0.098848761,0.095082653,0.101945742,0.077856327,0.089392448,0.081888172
3,0.091159924,0.089409584,0.083890261,0.087909079,0.074571756,0.090585878,0.093924327,0.108741191,0.092033721,0.089880551,0.097893727,0.078541374,0.09256662,0.092332866,0.083917719,0.081346424,0.091397849,0.090229079,0.099579243,0.099812997,0.094436653,0.095839177,0.245867302,0.055966073,0,0.13566761,0.008095131,0.080592025,0.129237196,0.179129466,0.013106191,0.042149496,0.11018951,0.099684394,0.087511946,0.090064697,0.101381553,0.087044686,0.090848274,0.085408035,0.094816883,0.084506473,0.088896512,0.089836548,0.094769262,0.08914385,0.09534062,0.094410427,0.075199723,0.086986848,0.092119926,0.087466362,0.095902857,0.091724431,0.096935694
3,0.075854628,0.078228653,0.086049399,0.096104115,0.100232199,0.096920352,0.085508292,0.105218279,0.103186039,0.098399922,0.074298124,0.081987387,0.071988925,0.086755884,0.095369943,0.100292263,0.089524689,0.085217659,0.10075373,0.103984002,0.097369635,0.086755884,0.04355922,0.145662499,0.08572916,0.095759139,0.090504797,0.143179544,0.093041314,0.118956376,0.086021962,0.097585991,0,0.093556438,0.096741433,0.089802525,0.08683725,0.085897484,0.109061399,0.087598041,0.088715977,0.083789562,0.094226638,0.083773254,0.096395947,0.09187606,0.084842605,0.088109383,0.086033522,0.092687993,0.086541502,0.098975892,0.094076204,0.093541493,0.086919398
3,0.080732732,0.083844177,0.097067004,0.102274213,0.090781053,0.114675908,0.091236279,0.096480673,0.0967701,0.060873765,0.085264098,0.080973952,0.086447716,0.093620234,0.098905247,0.092865232,0.100226501,0.091543979,0.102869007,0.087391468,0.074933937,0.090222726,0.091260879,0.077840022,0.110980867,0.109630386,0.0816391,0.16417858,0.091085151,0.061991389,0.145850787,0,0.065542838,0.091810381,0.088103727,0.106606162,0.0875145,0.088645636,0.090206071,0.094382392,0.097614898,0.100120151,0.073463017,0.081533065,0.082568891,0.081661502,0.086411709,0.091831114,0.07666288,0.096555546,0.08347131,0.089159537,0.15340267,0.081605798,0.076669043
3,0.09289173,0.101169069,0.077103159,0.075256635,0.106800299,0.108386632,0.091911425,0.074276168,0.090566593,0.088046597,0.093591693,0.095951108,0.096562261,0.089686784,0.086478228,0.092589763,0.097020626,0.090909091,0.07776929,0.097937357,0.090603514,0.084491979,0.070842544,0.122881952,0,0.006914567,0.192014717,0.168287654,0.098899131,0.062380852,0.04247581,0.073248791,0.162053982,0.092044014,0.099878419,0.075959325,0.088426256,0.09614179,0.094126807,0.092185815,0.089156471,0.079746399,0.094175416,0.09815929,0.087088696,0.096183754,0.083981701,0.077478666,0.092050416,0.094415002,0.085092762,0.103234846,0.087204441,0.090485808,0.102783908
3,0.104019429,0.08966815,0.087995889,0.096218728,0.097895177,0.08242037,0.087034794,0.075455566,0.085592219,0.115155807,0.078543872,0.10004845,0.078003876,0.08624031,0.098352713,0.094718992,0.085271318,0.09253876,0.08745155,0.090358527,0.099563953,0.08745155,0.11781662,0.190613157,0.104830376,0.076899673,0.113672435,0.06903257,0.051717233,0,0.056193239,0.195721899,0.023502798,0.097798748,0.101700794,0.085814389,0.0830129,0.103263159,0.083682266,0.086481419,0.093171743,0.088680454,0.097808239,0.078585889,0.092360559,0.084431647,0.0770013,0.087880109,0.101746151,0.072332625,0.093843454,0.136981114,0.083264882,0.095029741,0.075128417
3,0.096754045,0.092020611,0.090860054,0.081104997,0.09638591,0.080175195,0.091312995,0.102476505,0.096311465,0.090269733,0.082328489,0.091776356,0.090327255,0.086583746,0.088998913,0.093225456,0.091776356,0.094070764,0.096244415,0.099746407,0.086583746,0.080666586,0.129419793,0.103992951,0.125938493,0.027028497,0.114851593,0,0.069555627,0.136962419,0.065876761,0.121055405,0.105318461,0.11125856,0.096274696,0.091819388,0.085633729,0.0804346,0.086195224,0.091832416,0.089309077,0.082437906,0.093013493,0.091790912,0.089902795,0.086735404,0.090192314,0.092355054,0.0862336,0.0920069,0.08237816,0.092328417,0.089281366,0.10171835,0.09686764
3,0.093569983,0.071461312,0.08499405,0.087169616,0.111888482,0.101314611,0.095041271,0.097547488,0.093470337,0.073875681,0.089667168,0.087034618,0.076910516,0.100424559,0.088340954,0.100261267,0.099281515,0.091606793,0.086708034,0.092586545,0.085401698,0.091443501,0.135974552,0.04933181,0,0.083492032,0.160316001,0.103537582,0.113645717,0.165627201,0.097039016,0.011212229,0.079823859,0.111167626,0.091003933,0.070749911,0.080305248,0.095112797,0.09131347,0.101024241,0.102321466,0.09304657,0.084230001,0.079724738,0.091791368,0.121212745,0.081242892,0.097513545,0.086368127,0.091759161,0.072524656,0.091140762,0.079763508,0.095743442,0.090939796
3,0.077504474,0.10324624,0.085665202,0.075157893,0.092947488,0.100214594,0.074442799,0.090044539,0.097866034,0.095661681,0.107249056,0.076223338,0.10131744,0.100690088,0.0793601,0.093475533,0.09629862,0.082496863,0.082183187,0.092534504,0.099435383,0.095984944,0.100890093,0.102271445,0,0.058628986,0.087272324,0.11540519,0.031523774,0.148695205,0.125687274,0.067635687,0.161990021,0.079997355,0.099289946,0.082462204,0.082815751,0.091976436,0.097270029,0.088554045,0.100355134,0.087067394,0.091848939,0.098362767,0.093786856,0.084525225,0.083558693,0.098389691,0.090522494,0.094431981,0.084898229,0.097555624,0.092519038,0.089340859,0.090471309
3,0.075852013,0.111266926,0.101281176,0.097257113,0.098959335,0.084767335,0.072406832,0.07649914,0.109380261,0.081701411,0.090628457,0.086538462,0.105494505,0.100549451,0.094505495,0.097252747,0.086675824,0.074725275,0.079532967,0.094093407,0.085164835,0.095467033,0,0.134650311,0.098774141,0.115293025,0.106544787,0.076664492,0.069916398,0.064515104,0.216095025,0.0625816,0.054965117,0.082533985,0.086847718,0.081123309,0.085793059,0.091701104,0.094400361,0.100641162,0.093598186,0.113067008,0.0860028,0.084291308,0.088094774,0.102890072,0.086237961,0.073362189,0.082170338,0.095965077,0.100602076,0.101261554,0.092034412,0.086620652,0.090760893
3,0.105482999,0.100388968,0.089971734,0.070070326,0.114199095,0.106403919,0.082664515,0.072008361,0.074754568,0.084302749,0.099752766,0.094148021,0.090361446,0.086919105,0.092254733,0.10929432,0.094664372,0.083820998,0.085025818,0.083476764,0.088984509,0.091049914,0.138165264,0.134546485,0.105509277,0,0.109256949,0.139551791,0.086793058,0.033491145,0.052098793,0.071929666,0.128657572,0.116789052,0.094985435,0.083256552,0.08332347,0.085146529,0.103978332,0.095206759,0.077254568,0.079174874,0.086906022,0.093978408,0.091369469,0.084243329,0.091091912,0.091607835,0.092984423,0.106788501,0.090916317,0.090484573,0.081971263,0.080893211,0.097649167
3,0.09962017,0.102911983,0.088925527,0.097496729,0.087124744,0.091467377,0.083303422,0.094460949,0.079206184,0.084979502,0.090503413,0.099270799,0.098442161,0.088167053,0.100430892,0.086675505,0.096287703,0.085183958,0.096453431,0.077063308,0.08501823,0.087006961,0.095871307,0.17082925,0.10496511,0.037282027,0.098850274,0,0.050118411,0.05261229,0.139264849,0.088770507,0.161435976,0.1025762,0.09935644,0.077226546,0.078269182,0.085913488,0.099016068,0.0886175,0.093271045,0.089159929,0.090975161,0.09561844,0.087141093,0.090219241,0.08517385,0.079681316,0.079360201,0.094690228,0.090253169,0.11386543,0.090964649,0.097610124,0.091040701
3,0.128042252,0.096205953,0.122164243,0.085141895,0.061868405,0.084473609,0.079708197,0.091433622,0.076032439,0.080633237,0.094296147,0.113353515,0.095526404,0.103935419,0.087790111,0.079044736,0.082744702,0.08745375,0.089471914,0.082408342,0.084762866,0.093508241,0.151557878,0.097882617,0.171578135,0.081605013,0,0.103925455,0.056084352,0.104368833,0.061022191,0.073515277,0.098460248,0.09528974,0.097208375,0.088709888,0.088279981,0.081565881,0.09735964,0.091193589,0.087014155,0.090614299,0.093525569,0.089238882,0.09826938,0.098243885,0.105162806,0.090810434,0.089111563,0.091784522,0.086103489,0.08829677,0.081635768,0.085662222,0.084919162
3,0.075613682,0.080402147,0.091352043,0.096494611,0.088556321,0.085844799,0.094319434,0.105884877,0.084793063,0.089997532,0.106741491,0.075568082,0.07891492,0.088074687,0.096001409,0.084727849,0.090716928,0.098995949,0.107627268,0.09283072,0.089131584,0.097410604,0.090778777,0.109715376,0.128790607,0.095411082,0.137082783,0.034220446,0.040888063,0.073171098,0,0.100194101,0.189747666,0.098697463,0.09823609,0.09838382,0.090606656,0.085062017,0.085682713,0.080806818,0.088612319,0.082361747,0.096139355,0.095411001,0.080810308,0.138084209,0.111544295,0.09281765,0.092376588,0.079765986,0.080484187,0.079835703,0.082561748,0.079173423,0.082545904
3,0.06153862,0.108852595,0.081265174,0.08656628,0.092410154,0.092143409,0.0968759,0.081345363,0.11013264,0.093540093,0.095329772,0.069759789,0.105626851,0.082592958,0.092793682,0.089503126,0.08621257,0.099374794,0.090161237,0.089832182,0.099374794,0.094768016,0,0.116313637,0.079597396,0.039555702,0.117721716,0.146174489,0.072512505,0.01549486,0.269585659,0.046132705,0.096911331,0.090290045,0.09804649,0.07793126,0.093234654,0.091516938,0.09615194,0.088039274,0.089510859,0.099495094,0.084925824,0.090857623,0.085983636,0.088968866,0.075508269,0.091410602,0.087306521,0.105248805,0.08853977,0.08908708,0.109948312,0.078300562,0.099697577
3,0.080488102,0.080101517,0.116859597,0.089445785,0.087921431,0.094500792,0.101602356,0.103497305,0.091892917,0.076810409,0.076879789,0.081851538,0.093988146,0.102173299,0.085802992,0.087496472,0.082416032,0.100197573,0.101891053,0.084674005,0.083827265,0.095681626,0.082892224,0.022486346,0.156905734,0.110111212,0.092805825,0.158028959,0.0970595,0.097868052,0.129806397,0.052035751,0,0.089072819,0.087194952,0.098499012,0.090468933,0.096991102,0.096762557,0.086103425,0.085720147,0.090955832,0.095715028,0.082516192,0.088967447,0.102542143,0.103717692,0.085165004,0.10281067,0.091231292,0.090394789,0.078244289,0.095446095,0.087085875,0.074394705
3,0.082745167,0.087241684,0.097485951,0.103642375,0.095641795,0.093991308,0.085193883,0.08840481,0.075355795,0.093067013,0.097230219,0.08811152,0.095476065,0.105470805,0.098895318,0.093634929,0.089163598,0.079957917,0.094423987,0.079957917,0.082062073,0.092845871,0.026061907,0,0.010726759,0.137750203,0.110473378,0.144001711,0.155549064,0.023092504,0.029570847,0.225850522,0.136923104,0.080623272,0.093953462,0.082103875,0.096388979,0.093437586,0.095386179,0.093286671,0.083682303,0.104688652,0.09744244,0.079006581,0.088135635,0.114864123,0.086172362,0.083689273,0.090755784,0.088598257,0.085338876,0.084193503,0.097709926,0.099697634,0.080844627
3,0.083072147,0.096489023,0.087746132,0.086137431,0.088511062,0.082637739,0.113243576,0.102038936,0.083461723,0.087432926,0.089229304,0.089213553,0.09667392,0.090456947,0.097606466,0.087970159,0.08548337,0.098539012,0.092011191,0.082685732,0.088591856,0.090767796,0.037907862,0.089995998,0.068141587,0,0.09621941,0.065549156,0.207696927,0.176254484,0.098696394,0.081269058,0.078269124,0.082633913,0.10029509,0.09711521,0.087760813,0.082480048,0.088902032,0.097648444,0.092725309,0.093163167,0.083887226,0.093388749,0.08835189,0.099106313,0.12301267,0.081074324,0.080202959,0.088218734,0.096119521,0.093334452,0.081239952,0.081773366,0.087565819
3,0.081774007,0.09783518,0.098545811,0.088355472,0.102459174,0.081180342,0.091738151,0.087126942,0.077475496,0.09015399,0.103355434,0.079486778,0.093725552,0.092786731,0.091222031,0.093569082,0.08605852,0.078704428,0.089657331,0.090283211,0.092473791,0.112032546,0.106957665,0.116457827,0.127881439,0.069248062,0.148546061,0.05341317,0.192665395,0.071254859,0,0.073223017,0.040352504,0.087378616,0.096662946,0.098179936,0.083134734,0.096775259,0.086011977,0.106785206,0.092063742,0.081683153,0.086966368,0.084358063,0.086781281,0.089557429,0.095920066,0.087421351,0.102594436,0.086144852,0.106377448,0.078537468,0.081752826,0.083634011,0.101278832
3,0.074209633,0.080048125,0.098179435,0.082081252,0.086170944,0.094578936,0.102886669,0.076886844,0.110773653,0.09993553,0.09424898,0.075429757,0.085062241,0.094546532,0.082542976,0.084469472,0.093360996,0.098251334,0.08861885,0.113959692,0.09291642,0.090841731,0.080319855,0.050761398,0.118047122,0.087620855,0.105399372,0.100501588,0.124106108,0,0.072135053,0.143701674,0.117406975,0.090941159,0.098835184,0.083089543,0.095748049,0.112397643,0.088717097,0.085237081,0.080110383,0.087155566,0.090241068,0.087527227,0.087549891,0.113133147,0.088950491,0.085737097,0.104342959,0.099658157,0.083558105,0.077045097,0.097917967,0.077136606,0.084970482
3,0.088628264,0.109453801,0.118201217,0.083585961,0.100621969,0.076669245,0.071871636,0.073094953,0.079838561,0.094827208,0.103207185,0.094663089,0.103607633,0.100775194,0.088849135,0.093619559,0.084078712,0.090190817,0.076028623,0.083482409,0.089594514,0.095110316,0.063748567,0.11875599,0.172085035,0.065827828,0.127151292,0.05263038,0,0.07530201,0.072970566,0.119644617,0.131883715,0.084078103,0.079409375,0.098889279,0.0877329,0.09444421,0.093978858,0.077881557,0.085215465,0.094824074,0.099249191,0.104296988,0.085826807,0.093719995,0.100221357,0.101936967,0.086368202,0.099584662,0.07531987,0.082233028,0.091245645,0.094144919,0.089398548
3,0.096644975,0.092207249,0.110109642,0.084699724,0.097779687,0.093172833,0.093083467,0.072901262,0.088165399,0.092240369,0.078995393,0.093006618,0.091933464,0.112144518,0.094616348,0.087461992,0.080128778,0.094079771,0.086031121,0.08620998,0.084779109,0.089608299,0.112300027,0.09112103,0.078689853,0.02793684,0.158491123,0.184697829,0.083164014,0,0.102675237,0.140935144,0.019988902,0.089713362,0.093837263,0.086183971,0.087439308,0.091321692,0.107366782,0.092811754,0.084834286,0.089826476,0.090234024,0.086431082,0.099648098,0.079290497,0.078780052,0.101011429,0.082770424,0.102292364,0.102673406,0.104120219,0.077085126,0.083357639,0.088970746
3,0.105690009,0.096135786,0.083620196,0.085645118,0.088598657,0.086308662,0.082787399,0.094915479,0.110130338,0.089640944,0.076527412,0.093932905,0.093647395,0.091791577,0.087508922,0.095645967,0.090792291,0.082655246,0.086937901,0.101498929,0.092933619,0.082655246,0.221612624,0.119592379,0,0.070088781,0.015840014,0.041016798,0.09378996,0.187026931,0.180108786,0.055439623,0.015484106,0.095785283,0.094175243,0.077353921,0.083389117,0.083802155,0.095860944,0.102389434,0.097892669,0.097423756,0.085895942,0.086031537,0.088981424,0.097554199,0.086177476,0.087807573,0.08652174,0.092851358,0.091599771,0.102111734,0.106381452,0.080019342,0.07999393
3,0.103875052,0.114328861,0.063197517,0.085614055,0.093445979,0.085019171,0.097141389,0.096842823,0.081189873,0.085721131,0.09362415,0.097629703,0.105585944,0.075087021,0.087021382,0.091165258,0.078733632,0.095972153,0.088844688,0.086358362,0.095143378,0.098458478,0.129832071,0.140871368,0,0.08297009,0.107044548,0.139033206,0.099545272,0.145033727,0.057449351,0.034515267,0.063705099,0.088583378,0.093093062,0.094459982,0.093093702,0.096295786,0.09220222,0.098021481,0.086337158,0.084630426,0.078572659,0.094710146,0.091792,0.092068049,0.102576995,0.083545745,0.095669576,0.090438143,0.090922823,0.083366633,0.077822607,0.08485341,0.106944019
3,0.092787607,0.091867455,0.106948699,0.090422975,0.07849957,0.08142257,0.109510852,0.080597198,0.087689689,0.082749631,0.097503755,0.09051349,0.085871773,0.097185959,0.094139832,0.086016826,0.090803597,0.105599072,0.080939948,0.092254134,0.081665216,0.095010154,0.114209068,0.153941762,0.181220288,0.056745098,0.01419095,0,0.124813915,0.088124386,0.047864255,0.103685164,0.115205115,0.08982225,0.096422353,0.111890869,0.079636069,0.085750635,0.07422895,0.090515009,0.095533183,0.090803102,0.092425695,0.092971885,0.097509432,0.08951221,0.08780039,0.084518654,0.089795309,0.090845955,0.089819567,0.086445498,0.099630424,0.101056472,0.083066089
3,0.108032722,0.076988899,0.086223328,0.079531978,0.094206969,0.111148206,0.073512564,0.076226499,0.087034486,0.102180335,0.104914014,0.102440976,0.077631052,0.088035214,0.083033213,0.083233293,0.105042017,0.081232493,0.088235294,0.089435774,0.100240096,0.101440576,0.130098271,0.087138031,0.078768003,0.06405176,0.182640265,0.13253128,0.02803054,0,0.074495169,0.106040881,0.1162058,0.095236053,0.091663995,0.083318917,0.092705381,0.093553821,0.105940982,0.086860419,0.078605169,0.082767899,0.09460169,0.094745673,0.085435583,0.10706768,0.084912886,0.087179289,0.087789297,0.094927693,0.074433403,0.087591573,0.0877377,0.119488005,0.083436891
3,0.070574047,0.107734869,0.085211396,0.109681752,0.084729187,0.083459305,0.074565508,0.108105512,0.10276467,0.080500871,0.092672883,0.081273626,0.094213434,0.086943879,0.091305612,0.09363187,0.077493457,0.084617621,0.102646118,0.095812736,0.09101483,0.101046816,0,0.192259774,0.078015983,0.232589314,0.025486192,0.145667227,0.008957065,0.129144753,0.142665942,0.01121324,0.034000511,0.08148936,0.106495494,0.088147735,0.116610096,0.082766204,0.088327938,0.084523831,0.090595619,0.098732509,0.083791769,0.078519446,0.085095353,0.11117273,0.085155155,0.110325108,0.074307097,0.103799071,0.085700152,0.081571968,0.105140916,0.079500655,0.078231795
3,0.100932264,0.091824612,0.082964563,0.095222393,0.096011475,0.101004324,0.102236528,0.076710139,0.104239542,0.076828305,0.072025853,0.095583388,0.089321028,0.080092287,0.101186552,0.092287409,0.091793013,0.102175346,0.088167436,0.091298616,0.086189848,0.081905076,0.131471638,0.111699543,0.117211929,0.050172025,0.12042193,0.162852257,0.092309771,0,0.192123937,0.015095643,0.006641327,0.099207993,0.09847013,0.101853335,0.08254161,0.096983481,0.085777619,0.086114491,0.092454368,0.091527092,0.082278593,0.082791288,0.105300294,0.092258986,0.08668051,0.085448944,0.088754598,0.095778761,0.084790292,0.092319232,0.081882498,0.086781931,0.100003953
3,0.089645489,0.102633267,0.102529099,0.06690264,0.075136802,0.097667949,0.101157714,0.086492152,0.07488149,0.10958227,0.093371128,0.097046414,0.098069301,0.0921877,0.081958829,0.086178238,0.098708605,0.096279248,0.083109577,0.07927375,0.097557857,0.089630482,0.054194085,0.116200517,0.14931496,0,0.028028079,0.087379022,0.11828114,0.11320231,0.064716808,0.154934957,0.113748121,0.091679234,0.081844234,0.089888793,0.091322541,0.088860456,0.100628784,0.084010961,0.091056936,0.090822834,0.097787766,0.092097461,0.091884639,0.09422043,0.09127529,0.088024675,0.080124485,0.086920412,0.084185279,0.097697373,0.088582146,0.097721508,0.099363763
3,0.095655706,0.11526173,0.069688699,0.083503306,0.071143181,0.087266916,0.086149941,0.077984902,0.114690383,0.106937038,0.091718199,0.085697962,0.107027233,0.078461245,0.084745763,0.081508284,0.089316321,0.087411922,0.085697962,0.103599314,0.099790516,0.096743477,0.181902135,0.152660313,0.011505072,0.084071753,0,0.077873332,0.084237544,0.027744217,0.175197094,0.148644359,0.056164179,0.09807325,0.092711451,0.090954642,0.08742752,0.088379337,0.079361599,0.092518576,0.092385157,0.097348582,0.092514086,0.088325799,0.100990516,0.091102409,0.094870342,0.083031715,0.076874992,0.098862684,0.083849342,0.092305551,0.099951171,0.092742492,0.085418788
3,0.067707834,0.083833582,0.085301469,0.085706552,0.117210368,0.097921526,0.100145173,0.071631267,0.098109254,0.087083672,0.105349303,0.085308057,0.083561986,0.086056373,0.082813669,0.096532801,0.097281117,0.103517087,0.076078823,0.095535046,0.091294587,0.102020454,0,0.093730565,0.088348655,0.107896969,0.188182783,0.095202077,0.07764755,0.066183115,0.104322132,0.071618668,0.106867486,0.0919253,0.099574636,0.098021936,0.094297155,0.108395118,0.089717155,0.079206225,0.082306739,0.081995684,0.079433377,0.095126677,0.12434043,0.100341145,0.086798561,0.084241978,0.09265555,0.077540571,0.08555612,0.083283414,0.093363902,0.080049477,0.091828852
3,0.095414424,0.118010968,0.068955215,0.075829133,0.093554852,0.0847805,0.100913592,0.08644698,0.076917344,0.099870262,0.09930673,0.098648214,0.105728999,0.08094625,0.074509173,0.091728355,0.082394593,0.101544899,0.093337625,0.086095912,0.090119086,0.094946894,0.072116875,0.165426742,0,0.103711108,0.105108518,0.110753846,0.088752509,0.046428602,0.025941024,0.160365946,0.121394831,0.091981033,0.096949304,0.091505361,0.088123595,0.08970691,0.089483584,0.087352429,0.085312634,0.083611605,0.099948597,0.09602495,0.109614487,0.081519833,0.086593624,0.086527773,0.084522541,0.092912779,0.090154584,0.100333187,0.092048377,0.078010316,0.097762497
3,0.078337045,0.083661495,0.105098049,0.104382235,0.105298933,0.101805955,0.075591538,0.063678906,0.093933035,0.109783902,0.078428907,0.085371025,0.089187279,0.10459364,0.096254417,0.098091873,0.094275618,0.080424028,0.072367491,0.095547703,0.098798587,0.085088339,0.029935055,0.046221905,0.099506062,0.163058047,0.154308991,0.159406357,0.047746029,0,0.082166335,0.184422034,0.033229186,0.085486636,0.083999023,0.083791313,0.099052153,0.089442019,0.105000554,0.084545024,0.085954604,0.100971233,0.086621113,0.09513633,0.080720194,0.082414134,0.094870464,0.093510174,0.080166235,0.092413675,0.10228869,0.094377684,0.100395668,0.090591709,0.088251374
3,0.088378091,0.092861371,0.102249974,0.075348373,0.09413605,0.087662433,0.107123884,0.077207716,0.1004276,0.071662596,0.102941912,0.091842556,0.091462255,0.092222856,0.085567598,0.097737212,0.083285796,0.090511504,0.085757749,0.092413006,0.083475946,0.105723522,0.067272592,0.101694252,0.162349176,0.014301893,0.067806512,0.125889306,0.21090857,0.027100334,0.14806545,0,0.074611915,0.095340171,0.082943416,0.097640651,0.086164976,0.09001676,0.095604663,0.097275159,0.08726304,0.092506272,0.084316326,0.090928567,0.097756023,0.081279751,0.093837967,0.092688159,0.08774921,0.089985218,0.090452661,0.111024544,0.083160371,0.089203011,0.082863085
3,0.111197187,0.085298618,0.070557929,0.105164459,0.079367668,0.09067178,0.098530189,0.085204328,0.102428861,0.073753281,0.0978257,0.097742713,0.089195705,0.077799693,0.096646943,0.080210388,0.091387245,0.094017094,0.088099934,0.108042954,0.081744466,0.095112864,0.226533789,0.051930518,0.004553277,0.178832173,0.083896983,0.086435271,0.140182241,0.062352837,0.043855566,0,0.121427344,0.099137046,0.097831654,0.087430008,0.090752801,0.08748842,0.099414779,0.090492172,0.084988322,0.085371576,0.086917112,0.09017611,0.085351124,0.086002324,0.08497021,0.081036187,0.087172379,0.102637389,0.09700852,0.092045031,0.097099177,0.095548824,0.091128835
3,0.086686246,0.094716009,0.08789029,0.088011275,0.068407833,0.087430571,0.106096038,0.082689407,0.105071185,0.092031718,0.100969427,0.091440399,0.097528309,0.087665896,0.090222817,0.085717765,0.084987215,0.097650067,0.080725679,0.09472787,0.093753805,0.095580178,0.068044225,0.07855635,0.092805309,0.080518884,0,0.104687425,0.130928286,0.102672783,0.141226072,0.08330877,0.117251896,0.082412587,0.099851717,0.082413988,0.088715913,0.091404358,0.093806694,0.10623154,0.092706056,0.089891027,0.083306812,0.089259308,0.086117977,0.086630227,0.112405694,0.102420019,0.095208851,0.091677684,0.085108025,0.081194216,0.095816035,0.088404746,0.075016526
3,0.087854268,0.089151466,0.076118637,0.101242072,0.068997473,0.109061651,0.083933641,0.097916847,0.076621766,0.110033107,0.099069072,0.09064592,0.08919848,0.08648453,0.09010313,0.079790121,0.100235209,0.08720825,0.09100778,0.084675231,0.103491949,0.097159399,0.07253622,0.093598528,0.010624277,0.179958894,0,0.155237881,0.067857922,0.146773903,0.027851886,0.137937847,0.107622641,0.092071999,0.084961638,0.080449761,0.087998819,0.100372806,0.099697654,0.084154991,0.093443171,0.078734663,0.108044386,0.090070113,0.094664276,0.07518904,0.08762611,0.090523854,0.109014537,0.144292767,0.074356511,0.073497238,0.086877045,0.078625065,0.085333558
3,0.081952886,0.083971914,0.081730962,0.072534997,0.115044933,0.093107968,0.088592364,0.103681906,0.108653839,0.090538001,0.08019023,0.091901067,0.082201746,0.083656644,0.08171678,0.097963143,0.096023278,0.088748788,0.094325897,0.106692532,0.090203686,0.08656644,0.003317234,0.111189887,0.074188794,0,0.238403594,0.068073133,0.091852342,0.175818278,0.108646824,0.096400517,0.032109398,0.081911835,0.08886567,0.083613402,0.084122194,0.1001444,0.097135024,0.092520231,0.110773362,0.092472326,0.082130672,0.086310885,0.09734054,0.086409428,0.076888177,0.091040853,0.081505668,0.092229773,0.088260852,0.100624659,0.107005348,0.088676575,0.090018129
